Mã s? ID,Tình tr?ng,?ã b?t ??u vào lúc,?ã hoàn thành,Th?i gian th?c hi?n,"?i?m/10,00","Q. 1 /1,00","Q. 2 /1,00","Q. 3 /1,00","Q. 4 /1,00","Q. 5 /1,00","Q. 6 /1,00","Q. 7 /1,00","Q. 8 /1,00","Q. 9 /1,00","Q. 10 /1,00"
1912371,?ã hoàn thành,3 April 2020  11:40 PM,3 April 2020  11:47 PM,7 phút 7 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1910298,?ã hoàn thành,4 April 2020  2:23 PM,4 April 2020  2:33 PM,9 phút 33 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1914054,?ã hoàn thành,4 April 2020  4:27 PM,4 April 2020  4:34 PM,7 phút 33 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1914405,?ã hoàn thành,4 April 2020  7:16 PM,4 April 2020  7:18 PM,1 phút 24 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1912954,?ã hoàn thành,4 April 2020  9:21 PM,4 April 2020  9:22 PM,1 phút 19 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1912371,?ã hoàn thành,5 April 2020  12:31 AM,5 April 2020  12:33 AM,2 phút 13 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1910402,?ã hoàn thành,5 April 2020  10:09 AM,5 April 2020  10:12 AM,3 phút 6 giây,"8,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","0,00","1,00"
1910402,?ã hoàn thành,5 April 2020  10:13 AM,5 April 2020  10:14 AM,1 phút 22 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1915939,?ã hoàn thành,5 April 2020  1:14 PM,5 April 2020  1:20 PM,6 phút 40 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1915939,?ã hoàn thành,5 April 2020  1:21 PM,5 April 2020  1:22 PM,54 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1915939,?ã hoàn thành,5 April 2020  1:23 PM,5 April 2020  1:24 PM,1 phút 3 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1910865,?ã hoàn thành,5 April 2020  3:27 PM,5 April 2020  3:29 PM,2 phút 25 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1910565,?ã hoàn thành,5 April 2020  3:37 PM,5 April 2020  3:40 PM,2 phút 48 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1910565,?ã hoàn thành,5 April 2020  3:41 PM,5 April 2020  3:42 PM,52 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1911110,?ã hoàn thành,5 April 2020  5:24 PM,5 April 2020  5:35 PM,10 phút 41 giây,"9,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","0,00","1,00"
1911110,?ã hoàn thành,5 April 2020  5:35 PM,5 April 2020  5:37 PM,1 phút 3 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1913332,?ã hoàn thành,5 April 2020  7:16 PM,5 April 2020  7:18 PM,2 phút 7 giây,"8,75","1,00","1,00","1,00","1,00","1,00","1,00","0,75","1,00","0,00","1,00"
1912713,?ã hoàn thành,5 April 2020  7:17 PM,5 April 2020  7:24 PM,7 phút 14 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1913332,?ã hoàn thành,5 April 2020  7:19 PM,5 April 2020  7:20 PM,1 phút 34 giây,"9,75","1,00","1,00","1,00","1,00","1,00","1,00","0,75","1,00","1,00","1,00"
1912713,?ã hoàn thành,5 April 2020  7:26 PM,5 April 2020  7:27 PM,1 phút 1 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1912713,?ã hoàn thành,5 April 2020  7:28 PM,5 April 2020  7:29 PM,1 phút 7 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1910224,?ã hoàn thành,5 April 2020  8:16 PM,5 April 2020  8:19 PM,2 phút 57 giây,"8,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","0,00","1,00"
1910224,?ã hoàn thành,5 April 2020  8:20 PM,5 April 2020  8:21 PM,1 phút 13 giây,"8,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","0,00","1,00"
1910224,?ã hoàn thành,5 April 2020  8:21 PM,5 April 2020  8:22 PM,40 giây,"8,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","0,00","1,00"
1910224,?ã hoàn thành,5 April 2020  8:22 PM,5 April 2020  8:23 PM,34 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1914291,?ã hoàn thành,5 April 2020  10:45 PM,5 April 2020  10:51 PM,6 phút 18 giây,"9,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","0,00","1,00"
1914291,?ã hoàn thành,5 April 2020  10:52 PM,5 April 2020  10:53 PM,1 phút 22 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1910123,?ã hoàn thành,5 April 2020  11:09 PM,5 April 2020  11:15 PM,5 phút 58 giây,"8,00","1,00","1,00","1,00","0,00","1,00","1,00","1,00","1,00","0,00","1,00"
1910123,?ã hoàn thành,5 April 2020  11:16 PM,5 April 2020  11:19 PM,3 phút 20 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1912579,?ã hoàn thành,5 April 2020  11:58 PM,6 April 2020  12:02 AM,4 phút 15 giây,"8,50","1,00","1,00","1,00","0,00","1,00","1,00","0,50","1,00","1,00","1,00"
1914900,?ã hoàn thành,6 April 2020  1:35 AM,6 April 2020  1:37 AM,2 phút 27 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1913996,?ã hoàn thành,6 April 2020  7:32 AM,6 April 2020  7:36 AM,4 phút 27 giây,"9,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","0,00","1,00"
1913996,?ã hoàn thành,6 April 2020  7:37 AM,6 April 2020  7:40 AM,2 phút 43 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1936024,?ã hoàn thành,6 April 2020  7:38 AM,6 April 2020  7:42 AM,3 phút 45 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1814518,?ã hoàn thành,6 April 2020  8:50 AM,6 April 2020  8:53 AM,3 phút 31 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1814518,?ã hoàn thành,6 April 2020  8:54 AM,6 April 2020  8:59 AM,4 phút 56 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1914697,?ã hoàn thành,6 April 2020  9:16 AM,6 April 2020  9:18 AM,2 phút 30 giây,"9,75","1,00","1,00","1,00","1,00","1,00","1,00","0,75","1,00","1,00","1,00"
1913268,?ã hoàn thành,6 April 2020  10:43 AM,6 April 2020  10:45 AM,1 phút 59 giây,"9,75","1,00","1,00","1,00","1,00","1,00","1,00","0,75","1,00","1,00","1,00"
1911520,?ã hoàn thành,6 April 2020  11:20 AM,6 April 2020  11:23 AM,3 phút 19 giây,"8,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","0,00","1,00"
1915094,?ã hoàn thành,6 April 2020  11:22 AM,6 April 2020  11:26 AM,3 phút 40 giây,"8,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","0,00","1,00"
1911520,?ã hoàn thành,6 April 2020  11:23 AM,6 April 2020  11:24 AM,55 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1912386,?ã hoàn thành,6 April 2020  11:24 AM,6 April 2020  11:26 AM,2 phút 23 giây,"8,00","1,00","1,00","1,00","1,00","0,50","1,00","0,50","1,00","1,00","0,00"
1911520,?ã hoàn thành,6 April 2020  11:25 AM,6 April 2020  11:25 AM,40 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1912386,?ã hoàn thành,6 April 2020  11:27 AM,6 April 2020  11:28 AM,59 giây,"9,00","1,00","1,00","1,00","1,00","0,50","1,00","0,50","1,00","1,00","1,00"
1912386,?ã hoàn thành,6 April 2020  11:28 AM,6 April 2020  11:29 AM,39 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1915094,?ã hoàn thành,6 April 2020  11:29 AM,6 April 2020  11:30 AM,1 phút 8 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1912386,?ã hoàn thành,6 April 2020  11:29 AM,6 April 2020  11:30 AM,38 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1915094,?ã hoàn thành,6 April 2020  11:31 AM,6 April 2020  11:32 AM,57 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1912955,?ã hoàn thành,6 April 2020  12:37 PM,6 April 2020  12:43 PM,5 phút 41 giây,"8,00","1,00","1,00","1,00","0,00","1,00","1,00","1,00","1,00","0,00","1,00"
1912955,?ã hoàn thành,6 April 2020  12:44 PM,6 April 2020  12:45 PM,59 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1813096,?ã hoàn thành,6 April 2020  12:55 PM,6 April 2020  1:00 PM,4 phút 56 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1911569,?ã hoàn thành,6 April 2020  1:49 PM,6 April 2020  1:51 PM,2 phút 30 giây,"9,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","0,00","1,00"
1914424,?ã hoàn thành,6 April 2020  2:10 PM,6 April 2020  2:17 PM,7 phút 5 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1914316,?ã hoàn thành,6 April 2020  2:12 PM,6 April 2020  2:14 PM,2 phút 12 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1914316,?ã hoàn thành,6 April 2020  2:15 PM,6 April 2020  2:16 PM,1 phút 4 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1914316,?ã hoàn thành,6 April 2020  2:16 PM,6 April 2020  2:17 PM,38 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1913045,?ã hoàn thành,6 April 2020  2:52 PM,6 April 2020  2:56 PM,4 phút 10 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1913045,?ã hoàn thành,6 April 2020  3:13 PM,6 April 2020  3:16 PM,2 phút 58 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1913045,?ã hoàn thành,6 April 2020  3:19 PM,6 April 2020  3:20 PM,50 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1914881,?ã hoàn thành,6 April 2020  3:20 PM,6 April 2020  3:27 PM,6 phút 43 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1911650,?ã hoàn thành,6 April 2020  3:28 PM,6 April 2020  3:33 PM,4 phút 49 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1913775,?ã hoàn thành,6 April 2020  3:35 PM,6 April 2020  3:37 PM,1 phút 54 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1913775,?ã hoàn thành,6 April 2020  3:38 PM,6 April 2020  3:38 PM,49 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1910984,?ã hoàn thành,6 April 2020  3:38 PM,6 April 2020  3:41 PM,3 phút,"9,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","0,00","1,00"
1813681,?ã hoàn thành,6 April 2020  3:43 PM,6 April 2020  3:48 PM,4 phút 37 giây,"7,00","1,00","1,00","1,00","0,00","1,00","0,50","0,50","1,00","0,00","1,00"
1813681,?ã hoàn thành,6 April 2020  3:49 PM,6 April 2020  3:50 PM,1 phút 18 giây,"8,00","0,00","1,00","1,00","1,00","1,00","0,50","0,50","1,00","1,00","1,00"
1813681,?ã hoàn thành,6 April 2020  3:51 PM,6 April 2020  3:53 PM,1 phút 19 giây,"9,75","1,00","1,00","1,00","1,00","1,00","1,00","0,75","1,00","1,00","1,00"
1914677,?ã hoàn thành,6 April 2020  3:53 PM,6 April 2020  3:57 PM,4 phút 14 giây,"7,50","1,00","1,00","1,00","0,00","1,00","1,00","0,50","1,00","0,00","1,00"
1813681,?ã hoàn thành,6 April 2020  3:53 PM,6 April 2020  3:54 PM,1 phút 12 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1913775,?ã hoàn thành,6 April 2020  3:56 PM,6 April 2020  3:56 PM,33 giây,"9,75","1,00","1,00","1,00","1,00","1,00","1,00","0,75","1,00","1,00","1,00"
1913775,?ã hoàn thành,6 April 2020  3:57 PM,6 April 2020  3:57 PM,27 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1913040,?ã hoàn thành,6 April 2020  3:57 PM,6 April 2020  3:59 PM,1 phút 47 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1914677,?ã hoàn thành,6 April 2020  3:58 PM,6 April 2020  3:59 PM,1 phút 21 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1913040,?ã hoàn thành,6 April 2020  3:59 PM,6 April 2020  4:00 PM,40 giây,"9,25","1,00","1,00","1,00","1,00","1,00","1,00","0,25","1,00","1,00","1,00"
1914677,?ã hoàn thành,6 April 2020  4:01 PM,6 April 2020  4:08 PM,7 phút 35 giây,"9,75","1,00","1,00","1,00","1,00","1,00","1,00","0,75","1,00","1,00","1,00"
1913040,?ã hoàn thành,6 April 2020  4:01 PM,6 April 2020  4:02 PM,43 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1913756,?ã hoàn thành,6 April 2020  4:08 PM,6 April 2020  4:11 PM,3 phút 21 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1912912,?ã hoàn thành,6 April 2020  4:13 PM,6 April 2020  4:16 PM,3 phút 7 giây,"9,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","0,00","1,00"
1913560,?ã hoàn thành,6 April 2020  4:15 PM,6 April 2020  4:19 PM,3 phút 49 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1910984,?ã hoàn thành,6 April 2020  4:16 PM,6 April 2020  4:17 PM,39 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1914685,?ã hoàn thành,6 April 2020  4:20 PM,6 April 2020  4:23 PM,3 phút 46 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1912056,?ã hoàn thành,6 April 2020  4:20 PM,6 April 2020  4:23 PM,2 phút 54 giây,"7,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","0,00","0,00"
1913560,?ã hoàn thành,6 April 2020  4:21 PM,6 April 2020  4:22 PM,56 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1912056,?ã hoàn thành,6 April 2020  4:24 PM,6 April 2020  4:24 PM,44 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1812478,?ã hoàn thành,6 April 2020  4:24 PM,6 April 2020  4:26 PM,1 phút 23 giây,"6,50","1,00","1,00","1,00","1,00","0,50","0,50","0,50","0,00","0,00","1,00"
1912056,?ã hoàn thành,6 April 2020  4:25 PM,6 April 2020  4:25 PM,36 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1812478,?ã hoàn thành,6 April 2020  4:26 PM,6 April 2020  4:27 PM,1 phút 21 giây,"6,50","1,00","1,00","1,00","1,00","0,50","0,50","0,50","0,00","0,00","1,00"
1812478,?ã hoàn thành,6 April 2020  4:28 PM,6 April 2020  4:30 PM,1 phút 23 giây,"6,50","1,00","1,00","1,00","1,00","0,50","0,50","0,50","0,00","0,00","1,00"
1812478,?ã hoàn thành,6 April 2020  4:30 PM,6 April 2020  4:31 PM,1 phút 17 giây,"6,50","1,00","1,00","1,00","1,00","0,50","0,50","0,50","0,00","0,00","1,00"
1812478,?ã hoàn thành,6 April 2020  4:32 PM,6 April 2020  4:33 PM,1 phút 36 giây,"7,50","1,00","1,00","1,00","1,00","0,50","0,50","0,50","0,00","1,00","1,00"
1911056,?ã hoàn thành,6 April 2020  4:35 PM,6 April 2020  4:37 PM,1 phút 49 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1910643,?ã hoàn thành,6 April 2020  4:39 PM,6 April 2020  4:42 PM,3 phút 34 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1914651,?ã hoàn thành,6 April 2020  4:40 PM,6 April 2020  4:46 PM,5 phút 59 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1915570,?ã hoàn thành,6 April 2020  4:43 PM,6 April 2020  4:46 PM,3 phút 2 giây,"7,50","1,00","1,00","1,00","0,00","1,00","1,00","0,50","1,00","0,00","1,00"
1915570,?ã hoàn thành,6 April 2020  4:47 PM,6 April 2020  4:48 PM,1 phút 5 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1915570,?ã hoàn thành,6 April 2020  4:49 PM,6 April 2020  4:50 PM,55 giây,"9,75","1,00","1,00","1,00","1,00","1,00","1,00","0,75","1,00","1,00","1,00"
1913424,?ã hoàn thành,6 April 2020  4:50 PM,6 April 2020  4:55 PM,4 phút 43 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1915570,?ã hoàn thành,6 April 2020  4:51 PM,6 April 2020  4:51 PM,43 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1914220,?ã hoàn thành,6 April 2020  4:54 PM,6 April 2020  4:57 PM,2 phút 55 giây,"8,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","0,00","1,00"
1914220,?ã hoàn thành,6 April 2020  4:58 PM,6 April 2020  4:59 PM,1 phút 8 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1914220,?ã hoàn thành,6 April 2020  5:00 PM,6 April 2020  5:00 PM,32 giây,"9,75","1,00","1,00","1,00","1,00","1,00","1,00","0,75","1,00","1,00","1,00"
1914220,?ã hoàn thành,6 April 2020  5:01 PM,6 April 2020  5:01 PM,40 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1913021,?ã hoàn thành,6 April 2020  5:06 PM,6 April 2020  5:08 PM,1 phút 59 giây,"9,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00",-,"1,00"
1913566,?ã hoàn thành,6 April 2020  5:10 PM,6 April 2020  5:14 PM,4 phút 15 giây,"9,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","0,00","1,00"
1913566,?ã hoàn thành,6 April 2020  5:15 PM,6 April 2020  5:16 PM,1 phút 3 giây,"9,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","0,00","1,00"
1913566,?ã hoàn thành,6 April 2020  5:16 PM,6 April 2020  5:17 PM,41 giây,"9,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","0,00","1,00"
1913566,?ã hoàn thành,6 April 2020  5:17 PM,6 April 2020  5:18 PM,33 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1912676,?ã hoàn thành,6 April 2020  5:42 PM,6 April 2020  5:48 PM,6 phút 33 giây,"8,00","1,00","1,00","1,00","0,00","1,00","1,00","1,00","1,00","0,00","1,00"
1911105,?ã hoàn thành,6 April 2020  5:49 PM,6 April 2020  5:51 PM,1 phút 34 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1912676,?ã hoàn thành,6 April 2020  5:50 PM,6 April 2020  5:52 PM,1 phút 55 giây,"9,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","0,00","1,00"
1912676,?ã hoàn thành,6 April 2020  5:53 PM,6 April 2020  5:54 PM,54 giây,"9,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","0,00","1,00"
1912676,?ã hoàn thành,6 April 2020  5:54 PM,6 April 2020  5:54 PM,44 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1911105,?ã hoàn thành,6 April 2020  5:57 PM,6 April 2020  5:58 PM,1 phút 7 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1915083,?ã hoàn thành,6 April 2020  7:12 PM,6 April 2020  7:17 PM,5 phút 6 giây,"8,50","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00","0,00","1,00"
1915146,?ã hoàn thành,6 April 2020  7:16 PM,6 April 2020  7:18 PM,2 phút 46 giây,"7,50","1,00","1,00","1,00","0,00","1,00","0,50","1,00","1,00","0,00","1,00"
1915083,?ã hoàn thành,6 April 2020  7:19 PM,6 April 2020  7:21 PM,2 phút 46 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1915146,?ã hoàn thành,6 April 2020  7:19 PM,6 April 2020  7:21 PM,1 phút 32 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1911066,?ã hoàn thành,6 April 2020  7:49 PM,6 April 2020  8:08 PM,18 phút 42 giây,"8,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","0,00","1,00"
1911066,?ã hoàn thành,6 April 2020  8:09 PM,6 April 2020  8:10 PM,42 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1911066,?ã hoàn thành,6 April 2020  8:11 PM,6 April 2020  8:12 PM,50 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1914806,?ã hoàn thành,6 April 2020  8:15 PM,6 April 2020  8:20 PM,5 phút 2 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1915350,?ã hoàn thành,6 April 2020  8:37 PM,6 April 2020  8:40 PM,3 phút 14 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1914310,?ã hoàn thành,6 April 2020  8:40 PM,6 April 2020  8:44 PM,3 phút 39 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1915350,?ã hoàn thành,6 April 2020  8:41 PM,6 April 2020  8:43 PM,1 phút 51 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1914126,?ã hoàn thành,6 April 2020  8:49 PM,6 April 2020  8:52 PM,2 phút 55 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1911000,?ã hoàn thành,6 April 2020  10:04 PM,6 April 2020  10:08 PM,3 phút 58 giây,"9,50","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00","1,00","1,00"
1911000,?ã hoàn thành,6 April 2020  10:08 PM,6 April 2020  10:09 PM,50 giây,"9,50","1,00","1,00","0,50","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1911000,?ã hoàn thành,6 April 2020  10:09 PM,6 April 2020  10:10 PM,38 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1913695,?ã hoàn thành,7 April 2020  2:11 AM,7 April 2020  2:14 AM,3 phút 30 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1927007,?ã hoàn thành,7 April 2020  9:55 AM,7 April 2020  9:58 AM,2 phút 24 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1927007,?ã hoàn thành,7 April 2020  9:58 AM,7 April 2020  9:59 AM,58 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1915828,?ã hoàn thành,7 April 2020  11:05 AM,7 April 2020  11:09 AM,3 phút 58 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1913045,?ã hoàn thành,7 April 2020  11:26 AM,7 April 2020  11:28 AM,1 phút 31 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1914720,?ã hoàn thành,7 April 2020  1:02 PM,7 April 2020  1:04 PM,2 phút 9 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1914720,?ã hoàn thành,7 April 2020  1:05 PM,7 April 2020  1:05 PM,43 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
1914720,?ã hoàn thành,7 April 2020  1:06 PM,7 April 2020  1:07 PM,55 giây,"9,75","1,00","1,00","1,00","1,00","1,00","1,00","0,75","1,00","1,00","1,00"
1914720,?ã hoàn thành,7 April 2020  1:08 PM,7 April 2020  1:09 PM,43 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1914674,?ã hoàn thành,7 April 2020  9:23 PM,7 April 2020  9:25 PM,2 phút 25 giây,"9,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","0,00","1,00"
1914674,?ã hoàn thành,7 April 2020  9:26 PM,7 April 2020  9:27 PM,49 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1914698,?ã hoàn thành,7 April 2020  10:05 PM,7 April 2020  10:13 PM,8 phút 41 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1912677,?ã hoàn thành,8 April 2020  12:44 AM,8 April 2020  12:47 AM,2 phút 39 giây,"10,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
1910006,?ã hoàn thành,8 April 2020  8:54 AM,8 April 2020  8:57 AM,3 phút 6 giây,"9,75","1,00","1,00","1,00","1,00","1,00","1,00","0,75","1,00","1,00","1,00"
1910006,?ã hoàn thành,8 April 2020  8:58 AM,8 April 2020  8:59 AM,53 giây,"9,50","1,00","1,00","1,00","1,00","1,00","1,00","0,50","1,00","1,00","1,00"
